Crane_ID,Vibration_Levels,Fuel_Consumption_Rate,Engine_Temperature,Operational_Hours,Remaining_Useful_Lifetime,Component,Component_Health
CRN0577,5.47,37.32,68.23,19881,261.88,Control System,Critical
CRN0578,6.54,34.98,98.21,17843,352.2,Hydraulic System,Critical
CRN0578,6.54,34.98,98.21,17843,352.2,Engine,Critical
CRN0578,6.54,34.98,98.21,17843,352.2,Structural Components,Critical
CRN0578,6.54,34.98,98.21,17843,352.2,Control System,Critical
CRN0579,2.04,31.4,74.34,4953,1913.89,Hydraulic System,Critical
CRN0579,2.04,31.4,74.34,4953,1913.89,Engine,Critical
CRN0579,2.04,31.4,74.34,4953,1913.89,Structural Components,Critical
CRN0579,2.04,31.4,74.34,4953,1913.89,Control System,Critical
CRN0580,7.29,38.79,88.32,18425,276.49,Hydraulic System,Critical
CRN0580,7.29,38.79,88.32,18425,276.49,Engine,Critical
CRN0580,7.29,38.79,88.32,18425,276.49,Structural Components,Critical
CRN0580,7.29,38.79,88.32,18425,276.49,Control System,Critical
CRN0581,5.68,31.86,82.09,3248,1887.16,Hydraulic System,Critical
CRN0581,5.68,31.86,82.09,3248,1887.16,Engine,Critical
CRN0581,5.68,31.86,82.09,3248,1887.16,Structural Components,Critical
CRN0581,5.68,31.86,82.09,3248,1887.16,Control System,Critical
CRN0582,4.17,31.95,70.15,16343,676.92,Hydraulic System,Critical
CRN0582,4.17,31.95,70.15,16343,676.92,Engine,Critical
CRN0582,4.17,31.95,70.15,16343,676.92,Structural Components,Critical
CRN0582,4.17,31.95,70.15,16343,676.92,Control System,Critical
CRN0583,6.27,29.73,79.94,8033,1383.54,Hydraulic System,Critical
CRN0583,6.27,29.73,79.94,8033,1383.54,Engine,Critical
CRN0583,6.27,29.73,79.94,8033,1383.54,Structural Components,Critical
CRN0583,6.27,29.73,79.94,8033,1383.54,Control System,Critical
CRN0584,9.54,36.12,87.84,9536,1053.65,Hydraulic System,Critical
CRN0584,9.54,36.12,87.84,9536,1053.65,Engine,Critical
CRN0584,9.54,36.12,87.84,9536,1053.65,Structural Components,Critical
CRN0584,9.54,36.12,87.84,9536,1053.65,Control System,Critical
CRN0585,5.36,35.48,78.12,17769,458.68,Hydraulic System,Critical
CRN0585,5.36,35.48,78.12,17769,458.68,Engine,Critical
CRN0585,5.36,35.48,78.12,17769,458.68,Structural Components,Critical
CRN0585,5.36,35.48,78.12,17769,458.68,Control System,Critical
CRN0586,5.5,26.87,91.93,6574,1543.92,Hydraulic System,Critical
CRN0586,5.5,26.87,91.93,6574,1543.92,Engine,Critical
CRN0586,5.5,26.87,91.93,6574,1543.92,Structural Components,Critical
CRN0586,5.5,26.87,91.93,6574,1543.92,Control System,Critical
CRN0587,4.08,23.4,90.22,14779,797.61,Hydraulic System,Critical
CRN0587,4.08,23.4,90.22,14779,797.61,Engine,Critical
CRN0587,4.08,23.4,90.22,14779,797.61,Structural Components,Critical
CRN0587,4.08,23.4,90.22,14779,797.61,Control System,Critical
CRN0588,3.3,28.99,89.19,11328,1183.81,Hydraulic System,Critical
CRN0588,3.3,28.99,89.19,11328,1183.81,Engine,Critical
CRN0588,3.3,28.99,89.19,11328,1183.81,Structural Components,Critical
CRN0588,3.3,28.99,89.19,11328,1183.81,Control System,Critical
CRN0589,6.66,26.0,75.4,870,2089.16,Hydraulic System,Good
CRN0589,6.66,26.0,75.4,870,2089.16,Engine,Good
CRN0589,6.66,26.0,75.4,870,2089.16,Structural Components,Good
CRN0589,6.66,26.0,75.4,870,2089.16,Control System,Good
CRN0590,3.29,29.68,69.2,1943,2162.91,Hydraulic System,Bad
CRN0590,3.29,29.68,69.2,1943,2162.91,Engine,Bad
CRN0590,3.29,29.68,69.2,1943,2162.91,Structural Components,Bad
CRN0590,3.29,29.68,69.2,1943,2162.91,Control System,Bad
CRN0591,5.14,36.19,73.86,173,2237.82,Hydraulic System,Good
CRN0591,5.14,36.19,73.86,173,2237.82,Engine,Good
CRN0591,5.14,36.19,73.86,173,2237.82,Structural Components,Good
CRN0591,5.14,36.19,73.86,173,2237.82,Control System,Good
CRN0592,4.04,27.71,81.96,18144,479.44,Hydraulic System,Critical
CRN0592,4.04,27.71,81.96,18144,479.44,Engine,Critical
CRN0592,4.04,27.71,81.96,18144,479.44,Structural Components,Critical
CRN0592,4.04,27.71,81.96,18144,479.44,Control System,Critical
CRN0593,5.96,29.79,85.46,16159,575.29,Hydraulic System,Critical
CRN0593,5.96,29.79,85.46,16159,575.29,Engine,Critical
CRN0593,5.96,29.79,85.46,16159,575.29,Structural Components,Critical
CRN0593,5.96,29.79,85.46,16159,575.29,Control System,Critical
CRN0594,5.67,30.29,60.0,8100,1446.63,Hydraulic System,Critical
CRN0594,5.67,30.29,60.0,8100,1446.63,Engine,Critical
CRN0594,5.67,30.29,60.0,8100,1446.63,Structural Components,Critical
CRN0594,5.67,30.29,60.0,8100,1446.63,Control System,Critical
CRN0595,7.08,34.24,79.92,13373,809.11,Hydraulic System,Critical
CRN0595,7.08,34.24,79.92,13373,809.11,Engine,Critical
CRN0595,7.08,34.24,79.92,13373,809.11,Structural Components,Critical
CRN0595,7.08,34.24,79.92,13373,809.11,Control System,Critical
CRN0596,3.98,18.77,81.58,16221,675.74,Hydraulic System,Critical
CRN0596,3.98,18.77,81.58,16221,675.74,Engine,Critical
CRN0596,3.98,18.77,81.58,16221,675.74,Structural Components,Critical
CRN0596,3.98,18.77,81.58,16221,675.74,Control System,Critical
CRN0597,4.46,26.97,77.22,431,2239.44,Hydraulic System,Good
CRN0597,4.46,26.97,77.22,431,2239.44,Engine,Good
CRN0597,4.46,26.97,77.22,431,2239.44,Structural Components,Good
CRN0597,4.46,26.97,77.22,431,2239.44,Control System,Good
CRN0598,3.04,31.06,92.91,17905,531.55,Hydraulic System,Critical
CRN0598,3.04,31.06,92.91,17905,531.55,Engine,Critical
CRN0598,3.04,31.06,92.91,17905,531.55,Structural Components,Critical
CRN0598,3.04,31.06,92.91,17905,531.55,Control System,Critical
CRN0599,4.11,36.0,84.22,7612,1524.79,Hydraulic System,Critical
CRN0599,4.11,36.0,84.22,7612,1524.79,Engine,Critical
CRN0599,4.11,36.0,84.22,7612,1524.79,Structural Components,Critical
CRN0599,4.11,36.0,84.22,7612,1524.79,Control System,Critical
CRN0600,5.75,27.54,93.1,5031,1682.97,Hydraulic System,Critical
CRN0600,5.75,27.54,93.1,5031,1682.97,Engine,Critical
CRN0600,5.75,27.54,93.1,5031,1682.97,Structural Components,Critical
CRN0600,5.75,27.54,93.1,5031,1682.97,Control System,Critical
CRN0601,6.51,20.62,77.84,12842,894.42,Hydraulic System,Critical
CRN0601,6.51,20.62,77.84,12842,894.42,Engine,Critical
CRN0601,6.51,20.62,77.84,12842,894.42,Structural Components,Critical
CRN0601,6.51,20.62,77.84,12842,894.42,Control System,Critical
CRN0602,3.16,33.1,89.37,13526,970.87,Hydraulic System,Critical
CRN0602,3.16,33.1,89.37,13526,970.87,Engine,Critical
CRN0602,3.16,33.1,89.37,13526,970.87,Structural Components,Critical
CRN0602,3.16,33.1,89.37,13526,970.87,Control System,Critical
CRN0603,6.74,26.82,96.35,5213,1609.04,Hydraulic System,Critical
CRN0603,6.74,26.82,96.35,5213,1609.04,Engine,Critical
CRN0603,6.74,26.82,96.35,5213,1609.04,Structural Components,Critical
CRN0603,6.74,26.82,96.35,5213,1609.04,Control System,Critical
CRN0604,7.71,24.05,93.12,8519,1236.3,Hydraulic System,Critical
CRN0604,7.71,24.05,93.12,8519,1236.3,Engine,Critical
CRN0604,7.71,24.05,93.12,8519,1236.3,Structural Components,Critical
CRN0604,7.71,24.05,93.12,8519,1236.3,Control System,Critical
CRN0605,5.83,26.88,69.08,2981,1932.4,Hydraulic System,Critical
CRN0605,5.83,26.88,69.08,2981,1932.4,Engine,Critical
CRN0605,5.83,26.88,69.08,2981,1932.4,Structural Components,Critical
CRN0605,5.83,26.88,69.08,2981,1932.4,Control System,Critical
CRN0606,8.75,29.08,77.46,13245,742.89,Hydraulic System,Critical
CRN0606,8.75,29.08,77.46,13245,742.89,Engine,Critical
CRN0606,8.75,29.08,77.46,13245,742.89,Structural Components,Critical
CRN0606,8.75,29.08,77.46,13245,742.89,Control System,Critical
CRN0607,3.45,26.98,76.55,13656,968.68,Hydraulic System,Critical
CRN0607,3.45,26.98,76.55,13656,968.68,Engine,Critical
CRN0607,3.45,26.98,76.55,13656,968.68,Structural Components,Critical
CRN0607,3.45,26.98,76.55,13656,968.68,Control System,Critical
CRN0608,2.51,18.97,84.89,19349,429.78,Hydraulic System,Critical
CRN0608,2.51,18.97,84.89,19349,429.78,Engine,Critical
CRN0608,2.51,18.97,84.89,19349,429.78,Structural Components,Critical
CRN0608,2.51,18.97,84.89,19349,429.78,Control System,Critical
CRN0609,1.44,34.49,86.86,2675,2146.64,Hydraulic System,Critical
CRN0609,1.44,34.49,86.86,2675,2146.64,Engine,Critical
CRN0609,1.44,34.49,86.86,2675,2146.64,Structural Components,Critical
CRN0609,1.44,34.49,86.86,2675,2146.64,Control System,Critical
CRN0610,7.99,36.37,71.61,12814,835.77,Hydraulic System,Critical
CRN0610,7.99,36.37,71.61,12814,835.77,Engine,Critical
CRN0610,7.99,36.37,71.61,12814,835.77,Structural Components,Critical
CRN0610,7.99,36.37,71.61,12814,835.77,Control System,Critical
CRN0611,6.31,33.26,80.68,6285,1554.71,Hydraulic System,Critical
CRN0611,6.31,33.26,80.68,6285,1554.71,Engine,Critical
CRN0611,6.31,33.26,80.68,6285,1554.71,Structural Components,Critical
CRN0611,6.31,33.26,80.68,6285,1554.71,Control System,Critical
CRN0612,4.89,24.31,60.0,8756,1419.96,Hydraulic System,Critical
CRN0612,4.89,24.31,60.0,8756,1419.96,Engine,Critical
CRN0612,4.89,24.31,60.0,8756,1419.96,Structural Components,Critical
CRN0612,4.89,24.31,60.0,8756,1419.96,Control System,Critical
CRN0613,5.56,28.99,94.42,5841,1609.06,Hydraulic System,Critical
CRN0613,5.56,28.99,94.42,5841,1609.06,Engine,Critical
CRN0613,5.56,28.99,94.42,5841,1609.06,Structural Components,Critical
CRN0613,5.56,28.99,94.42,5841,1609.06,Control System,Critical
CRN0614,2.75,29.97,74.88,16761,696.7,Hydraulic System,Critical
CRN0614,2.75,29.97,74.88,16761,696.7,Engine,Critical
CRN0614,2.75,29.97,74.88,16761,696.7,Structural Components,Critical
CRN0614,2.75,29.97,74.88,16761,696.7,Control System,Critical
CRN0615,9.89,32.99,80.56,165,1987.81,Hydraulic System,Good
CRN0615,9.89,32.99,80.56,165,1987.81,Engine,Good
CRN0615,9.89,32.99,80.56,165,1987.81,Structural Components,Good
CRN0615,9.89,32.99,80.56,165,1987.81,Control System,Good
CRN0616,5.26,33.34,76.9,4362,1807.07,Hydraulic System,Critical
CRN0616,5.26,33.34,76.9,4362,1807.07,Engine,Critical
CRN0616,5.26,33.34,76.9,4362,1807.07,Structural Components,Critical
CRN0616,5.26,33.34,76.9,4362,1807.07,Control System,Critical
CRN0617,5.22,26.33,91.46,5804,1635.74,Hydraulic System,Critical
CRN0617,5.22,26.33,91.46,5804,1635.74,Engine,Critical
CRN0617,5.22,26.33,91.46,5804,1635.74,Structural Components,Critical
CRN0617,5.22,26.33,91.46,5804,1635.74,Control System,Critical
CRN0618,6.45,30.41,60.0,15455,671.92,Hydraulic System,Critical
CRN0618,6.45,30.41,60.0,15455,671.92,Engine,Critical
CRN0618,6.45,30.41,60.0,15455,671.92,Structural Components,Critical
CRN0618,6.45,30.41,60.0,15455,671.92,Control System,Critical
CRN0619,5.96,32.29,79.83,8694,1332.83,Hydraulic System,Critical
CRN0619,5.96,32.29,79.83,8694,1332.83,Engine,Critical
CRN0619,5.96,32.29,79.83,8694,1332.83,Structural Components,Critical
CRN0619,5.96,32.29,79.83,8694,1332.83,Control System,Critical
CRN0620,5.45,37.28,78.94,12275,1002.23,Hydraulic System,Critical
CRN0620,5.45,37.28,78.94,12275,1002.23,Engine,Critical
CRN0620,5.45,37.28,78.94,12275,1002.23,Structural Components,Critical
CRN0620,5.45,37.28,78.94,12275,1002.23,Control System,Critical
CRN0621,3.42,33.52,75.46,12796,1058.52,Hydraulic System,Critical
CRN0621,3.42,33.52,75.46,12796,1058.52,Engine,Critical
CRN0621,3.42,33.52,75.46,12796,1058.52,Structural Components,Critical
CRN0621,3.42,33.52,75.46,12796,1058.52,Control System,Critical
CRN0622,5.94,33.95,97.26,6355,1532.83,Hydraulic System,Critical
CRN0622,5.94,33.95,97.26,6355,1532.83,Engine,Critical
CRN0622,5.94,33.95,97.26,6355,1532.83,Structural Components,Critical
CRN0622,5.94,33.95,97.26,6355,1532.83,Control System,Critical
CRN0623,8.76,30.42,71.13,7541,1325.44,Hydraulic System,Critical
CRN0623,8.76,30.42,71.13,7541,1325.44,Engine,Critical
CRN0623,8.76,30.42,71.13,7541,1325.44,Structural Components,Critical
CRN0623,8.76,30.42,71.13,7541,1325.44,Control System,Critical
CRN0624,7.69,37.05,87.72,15086,591.42,Hydraulic System,Critical
CRN0624,7.69,37.05,87.72,15086,591.42,Engine,Critical
CRN0624,7.69,37.05,87.72,15086,591.42,Structural Components,Critical
CRN0624,7.69,37.05,87.72,15086,591.42,Control System,Critical
CRN0625,8.19,32.05,83.56,13450,738.56,Hydraulic System,Critical
CRN0625,8.19,32.05,83.56,13450,738.56,Engine,Critical
CRN0625,8.19,32.05,83.56,13450,738.56,Structural Components,Critical
CRN0625,8.19,32.05,83.56,13450,738.56,Control System,Critical
CRN0626,3.98,25.69,92.62,14540,821.89,Hydraulic System,Critical
CRN0626,3.98,25.69,92.62,14540,821.89,Engine,Critical
CRN0626,3.98,25.69,92.62,14540,821.89,Structural Components,Critical
CRN0626,3.98,25.69,92.62,14540,821.89,Control System,Critical
CRN0627,3.02,37.02,73.33,8060,1556.3,Hydraulic System,Critical
CRN0627,3.02,37.02,73.33,8060,1556.3,Engine,Critical
CRN0627,3.02,37.02,73.33,8060,1556.3,Structural Components,Critical
CRN0627,3.02,37.02,73.33,8060,1556.3,Control System,Critical
CRN0628,4.75,33.49,72.67,17921,485.14,Hydraulic System,Critical
CRN0628,4.75,33.49,72.67,17921,485.14,Engine,Critical
CRN0628,4.75,33.49,72.67,17921,485.14,Structural Components,Critical
CRN0628,4.75,33.49,72.67,17921,485.14,Control System,Critical
CRN0629,5.11,27.78,90.96,19862,236.31,Hydraulic System,Critical
CRN0629,5.11,27.78,90.96,19862,236.31,Engine,Critical
CRN0629,5.11,27.78,90.96,19862,236.31,Structural Components,Critical
CRN0629,5.11,27.78,90.96,19862,236.31,Control System,Critical
CRN0630,7.19,27.6,84.25,13765,755.57,Hydraulic System,Critical
CRN0630,7.19,27.6,84.25,13765,755.57,Engine,Critical
CRN0630,7.19,27.6,84.25,13765,755.57,Structural Components,Critical
CRN0630,7.19,27.6,84.25,13765,755.57,Control System,Critical
CRN0631,1.62,31.48,64.55,6729,1777.25,Hydraulic System,Critical
CRN0631,1.62,31.48,64.55,6729,1777.25,Engine,Critical
CRN0631,1.62,31.48,64.55,6729,1777.25,Structural Components,Critical
CRN0631,1.62,31.48,64.55,6729,1777.25,Control System,Critical
CRN0632,8.06,32.32,74.61,13928,715.03,Hydraulic System,Critical
CRN0632,8.06,32.32,74.61,13928,715.03,Engine,Critical
CRN0632,8.06,32.32,74.61,13928,715.03,Structural Components,Critical
CRN0632,8.06,32.32,74.61,13928,715.03,Control System,Critical
CRN0633,4.68,30.99,83.86,4641,1793.97,Hydraulic System,Critical
CRN0633,4.68,30.99,83.86,4641,1793.97,Engine,Critical
CRN0633,4.68,30.99,83.86,4641,1793.97,Structural Components,Critical
CRN0633,4.68,30.99,83.86,4641,1793.97,Control System,Critical
CRN0634,4.15,31.56,88.38,7976,1478.33,Hydraulic System,Critical
CRN0634,4.15,31.56,88.38,7976,1478.33,Engine,Critical
CRN0634,4.15,31.56,88.38,7976,1478.33,Structural Components,Critical
CRN0634,4.15,31.56,88.38,7976,1478.33,Control System,Critical
CRN0635,2.98,38.5,73.21,13411,1023.7,Hydraulic System,Critical
CRN0635,2.98,38.5,73.21,13411,1023.7,Engine,Critical
CRN0635,2.98,38.5,73.21,13411,1023.7,Structural Components,Critical
CRN0635,2.98,38.5,73.21,13411,1023.7,Control System,Critical
CRN0636,1.69,35.36,60.0,14688,986.69,Hydraulic System,Critical
CRN0636,1.69,35.36,60.0,14688,986.69,Engine,Critical
CRN0636,1.69,35.36,60.0,14688,986.69,Structural Components,Critical
CRN0636,1.69,35.36,60.0,14688,986.69,Control System,Critical
CRN0637,6.65,30.95,85.23,16748,482.42,Hydraulic System,Critical
CRN0637,6.65,30.95,85.23,16748,482.42,Engine,Critical
CRN0637,6.65,30.95,85.23,16748,482.42,Structural Components,Critical
CRN0637,6.65,30.95,85.23,16748,482.42,Control System,Critical
CRN0638,5.15,34.71,67.8,12480,1019.07,Hydraulic System,Critical
CRN0638,5.15,34.71,67.8,12480,1019.07,Engine,Critical
CRN0638,5.15,34.71,67.8,12480,1019.07,Structural Components,Critical
CRN0638,5.15,34.71,67.8,12480,1019.07,Control System,Critical
CRN0639,2.42,24.84,60.0,9977,1421.3,Hydraulic System,Critical
CRN0639,2.42,24.84,60.0,9977,1421.3,Engine,Critical
CRN0639,2.42,24.84,60.0,9977,1421.3,Structural Components,Critical
CRN0639,2.42,24.84,60.0,9977,1421.3,Control System,Critical
CRN0640,2.41,31.99,60.0,17918,627.71,Hydraulic System,Critical
CRN0640,2.41,31.99,60.0,17918,627.71,Engine,Critical
CRN0640,2.41,31.99,60.0,17918,627.71,Structural Components,Critical
CRN0640,2.41,31.99,60.0,17918,627.71,Control System,Critical
CRN0641,4.33,39.05,88.14,5197,1747.6,Hydraulic System,Critical
CRN0641,4.33,39.05,88.14,5197,1747.6,Engine,Critical
CRN0641,4.33,39.05,88.14,5197,1747.6,Structural Components,Critical
CRN0641,4.33,39.05,88.14,5197,1747.6,Control System,Critical
CRN0642,8.34,28.91,81.29,18144,266.13,Hydraulic System,Critical
CRN0642,8.34,28.91,81.29,18144,266.13,Engine,Critical
CRN0642,8.34,28.91,81.29,18144,266.13,Structural Components,Critical
CRN0642,8.34,28.91,81.29,18144,266.13,Control System,Critical
CRN0643,4.48,25.76,77.74,18838,396.67,Hydraulic System,Critical
CRN0643,4.48,25.76,77.74,18838,396.67,Engine,Critical
CRN0643,4.48,25.76,77.74,18838,396.67,Structural Components,Critical
CRN0643,4.48,25.76,77.74,18838,396.67,Control System,Critical
CRN0644,1.99,26.74,93.89,6561,1716.43,Hydraulic System,Critical
CRN0644,1.99,26.74,93.89,6561,1716.43,Engine,Critical
CRN0644,1.99,26.74,93.89,6561,1716.43,Structural Components,Critical
CRN0644,1.99,26.74,93.89,6561,1716.43,Control System,Critical
CRN0645,4.51,24.55,86.37,7144,1547.43,Hydraulic System,Critical
CRN0645,4.51,24.55,86.37,7144,1547.43,Engine,Critical
CRN0645,4.51,24.55,86.37,7144,1547.43,Structural Components,Critical
CRN0645,4.51,24.55,86.37,7144,1547.43,Control System,Critical
CRN0646,4.45,26.08,96.16,5597,1685.25,Hydraulic System,Critical
CRN0646,4.45,26.08,96.16,5597,1685.25,Engine,Critical
CRN0646,4.45,26.08,96.16,5597,1685.25,Structural Components,Critical
CRN0646,4.45,26.08,96.16,5597,1685.25,Control System,Critical
CRN0647,1.0,28.15,66.07,13851,1092.75,Hydraulic System,Critical
CRN0647,1.0,28.15,66.07,13851,1092.75,Engine,Critical
CRN0647,1.0,28.15,66.07,13851,1092.75,Structural Components,Critical
CRN0647,1.0,28.15,66.07,13851,1092.75,Control System,Critical
CRN0648,4.89,22.97,79.65,9404,1315.72,Hydraulic System,Critical
CRN0648,4.89,22.97,79.65,9404,1315.72,Engine,Critical
CRN0648,4.89,22.97,79.65,9404,1315.72,Structural Components,Critical
CRN0648,4.89,22.97,79.65,9404,1315.72,Control System,Critical
CRN0649,4.54,30.08,63.83,10526,1252.83,Hydraulic System,Critical
CRN0649,4.54,30.08,63.83,10526,1252.83,Engine,Critical
CRN0649,4.54,30.08,63.83,10526,1252.83,Structural Components,Critical
CRN0649,4.54,30.08,63.83,10526,1252.83,Control System,Critical
CRN0650,6.39,34.51,77.71,11158,1069.17,Hydraulic System,Critical
CRN0650,6.39,34.51,77.71,11158,1069.17,Engine,Critical
CRN0650,6.39,34.51,77.71,11158,1069.17,Structural Components,Critical
CRN0650,6.39,34.51,77.71,11158,1069.17,Control System,Critical
CRN0651,8.7,25.46,77.51,11360,934.08,Hydraulic System,Critical
CRN0651,8.7,25.46,77.51,11360,934.08,Engine,Critical
CRN0651,8.7,25.46,77.51,11360,934.08,Structural Components,Critical
CRN0651,8.7,25.46,77.51,11360,934.08,Control System,Critical
CRN0652,7.25,37.6,86.27,18663,258.51,Hydraulic System,Critical
CRN0652,7.25,37.6,86.27,18663,258.51,Engine,Critical
CRN0652,7.25,37.6,86.27,18663,258.51,Structural Components,Critical
CRN0652,7.25,37.6,86.27,18663,258.51,Control System,Critical
CRN0653,4.46,32.55,80.46,734,2202.58,Hydraulic System,Good
CRN0653,4.46,32.55,80.46,734,2202.58,Engine,Good
CRN0653,4.46,32.55,80.46,734,2202.58,Structural Components,Good
CRN0653,4.46,32.55,80.46,734,2202.58,Control System,Good
CRN0654,2.79,35.15,86.23,10157,1332.48,Hydraulic System,Critical
CRN0654,2.79,35.15,86.23,10157,1332.48,Engine,Critical
CRN0654,2.79,35.15,86.23,10157,1332.48,Structural Components,Critical
CRN0654,2.79,35.15,86.23,10157,1332.48,Control System,Critical
CRN0655,10.0,26.71,87.03,13445,641.43,Hydraulic System,Critical
CRN0655,10.0,26.71,87.03,13445,641.43,Engine,Critical
CRN0655,10.0,26.71,87.03,13445,641.43,Structural Components,Critical
CRN0655,10.0,26.71,87.03,13445,641.43,Control System,Critical
CRN0656,5.12,34.27,101.55,10247,1176.28,Hydraulic System,Critical
CRN0656,5.12,34.27,101.55,10247,1176.28,Engine,Critical
CRN0656,5.12,34.27,101.55,10247,1176.28,Structural Components,Critical
CRN0656,5.12,34.27,101.55,10247,1176.28,Control System,Critical
CRN0657,5.03,24.54,76.85,18702,384.71,Hydraulic System,Critical
CRN0657,5.03,24.54,76.85,18702,384.71,Engine,Critical
CRN0657,5.03,24.54,76.85,18702,384.71,Structural Components,Critical
CRN0657,5.03,24.54,76.85,18702,384.71,Control System,Critical
CRN0658,4.95,34.45,70.59,1489,2122.33,Hydraulic System,Bad
CRN0658,4.95,34.45,70.59,1489,2122.33,Engine,Bad
CRN0658,4.95,34.45,70.59,1489,2122.33,Structural Components,Bad
CRN0658,4.95,34.45,70.59,1489,2122.33,Control System,Bad
CRN0659,5.4,30.86,82.46,13171,908.17,Hydraulic System,Critical
CRN0659,5.4,30.86,82.46,13171,908.17,Engine,Critical
CRN0659,5.4,30.86,82.46,13171,908.17,Structural Components,Critical
CRN0659,5.4,30.86,82.46,13171,908.17,Control System,Critical
CRN0660,4.71,32.77,71.98,11422,1138.28,Hydraulic System,Critical
CRN0660,4.71,32.77,71.98,11422,1138.28,Engine,Critical
CRN0660,4.71,32.77,71.98,11422,1138.28,Structural Components,Critical
CRN0660,4.71,32.77,71.98,11422,1138.28,Control System,Critical
CRN0661,3.85,24.12,94.82,4376,1840.13,Hydraulic System,Critical
CRN0661,3.85,24.12,94.82,4376,1840.13,Engine,Critical
